,Depth ID,Acquisitio,Acquisit_1,Info Time(,Info Tim_1,Underwater,Dive Count,Average Di,Maximum Di,Layer 1 Pe,Layer 2 Pe,Layer 3 Pe,Layer 4 Pe,Layer 5 Pe,Layer 6 Pe,Layer 7 Pe,Layer 8 Pe,Layer 9 Pe,Layer 10 P,Layer 1 Di,Layer 2 Di,Layer 3 Di,Layer 4 Di,Layer 5 Di,Layer 6 Di,Layer 7 Di,Layer 8 Di,Layer 9 Di,Layer 10 D,Calculated,Calculat_1,geometry
111,112,2020.07.19 08:00:00,2020.07.19 06:00:00,7200.0,0 days 02:00:00,0.94922,5.0,1320.0,9.0,0.01953,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857561.971853632,1670508.7946423455,POINT (16.065269 37.9222859921359)
112,113,2020.07.19 10:00:00,2020.07.19 08:00:00,7200.0,0 days 02:00:00,0.95703,4.0,1458.0,11.0,0.01953,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857669.061884522,1670601.4498439494,POINT (16.06655 37.92304699213624)
113,114,2020.07.19 12:00:00,2020.07.19 10:00:00,7200.0,0 days 02:00:00,0.96484,5.0,1354.0,11.0,0.01953,0.55078,0.39453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857647.255062452,1670512.6927416425,POINT (16.066233 37.92225999213588)
114,115,2020.07.19 14:00:00,2020.07.19 12:00:00,7200.0,0 days 02:00:00,0.96484,4.0,1690.0,13.0,0.01953,0.01953,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857606.7202330595,1670441.35730852,POINT (16.06571899999999 37.92164399213558)
115,116,2020.07.19 16:00:00,2020.07.19 14:00:00,7200.0,0 days 02:00:00,0.96484,5.0,1415.0,15.0,0.01953,0.01172,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857620.006398681,1670413.109331441,POINT (16.065846 37.92137899213542)
116,117,2020.07.19 18:00:00,2020.07.19 16:00:00,7200.0,0 days 02:00:00,0.95703,5.0,1558.0,15.0,0.01953,0.01953,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857631.375477148,1670404.2814164183,POINT (16.065967 37.9212909921354)
117,118,2020.07.19 20:00:00,2020.07.19 18:00:00,7200.0,0 days 02:00:00,0.96484,12.0,553.0,15.0,0.16797,0.10547,0.69141,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857405.403884561,1670567.353909589,POINT (16.063552 37.92292799213625)
118,119,2020.07.19 22:00:00,2020.07.19 20:00:00,7200.0,0 days 02:00:00,0.95703,13.0,571.0,9.0,0.16016,0.78516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857459.278871551,1670508.8230418365,POINT (16.064112 37.92235999213588)
119,120,2020.07.20 00:00:00,2020.07.19 22:00:00,7200.0,0 days 02:00:00,0.95703,18.0,390.0,9.0,0.42578,0.51953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857555.901053245,1670582.1234649194,POINT (16.06525950107163 37.92295349287755)
120,121,2020.07.20 02:00:00,2020.07.20 00:00:00,7200.0,0 days 02:00:00,0.96484,10.0,756.0,11.0,0.05078,0.67578,0.23828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857593.071251924,1670468.4707187111,POINT (16.065587 37.92189899213568)
121,122,2020.07.20 04:00:00,2020.07.20 02:00:00,7200.0,0 days 02:00:00,0.97266,9.0,733.0,15.0,0.03516,0.01953,0.91797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857647.136559707,1670368.7107540513,POINT (16.066116 37.92095799213521)
122,123,2020.07.20 06:00:00,2020.07.20 04:00:00,7200.0,0 days 02:00:00,0.95703,4.0,1663.0,17.0,0.01172,0.01172,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857687.975964545,1670357.3582026577,POINT (16.066567 37.92082599213516)
123,124,2020.07.20 08:00:00,2020.07.20 06:00:00,7200.0,0 days 02:00:00,0.97266,5.0,1531.0,17.0,0.01953,0.01172,0.94141,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857659.568986791,1670323.8083646696,POINT (16.06622 37.92054299213498)
124,125,2020.07.20 10:00:00,2020.07.20 08:00:00,7200.0,0 days 02:00:00,0.95703,3.0,2111.0,17.0,0.01172,0.01172,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857676.957997072,1670369.97356904,POINT (16.066453 37.92094799213521)
125,126,2020.07.20 12:00:00,2020.07.20 10:00:00,7200.0,0 days 02:00:00,0.94922,5.0,1245.0,19.0,0.01953,0.01172,0.91797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857726.533629056,1670426.5466113219,POINT (16.067057 37.92142399213544)
126,127,2020.07.20 14:00:00,2020.07.20 12:00:00,7200.0,0 days 02:00:00,0.94922,5.0,1534.0,15.0,0.01953,0.55859,0.37109,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857662.993742618,1670550.8759201383,POINT (16.066441 37.92259399213606)
127,128,2020.07.20 16:00:00,2020.07.20 14:00:00,7200.0,0 days 02:00:00,0.95703,30.0,240.0,11.0,0.20703,0.73828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858323.347542554,1671304.671194879,POINT (16.07448746746821 37.92893613545274)
128,129,2020.07.20 18:00:00,2020.07.20 16:00:00,7200.0,0 days 02:00:00,0.97266,43.0,155.0,11.0,0.28516,0.63672,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859366.446541535,1672547.5998510134,POINT (16.087243 37.93942499214457)
129,130,2020.07.20 20:00:00,2020.07.20 18:00:00,7200.0,0 days 02:00:00,0.95703,42.0,174.0,11.0,0.30859,0.61328,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859569.7034571245,1673436.5363572203,POINT (16.09025090439219 37.94731701505957)
130,131,2020.07.20 22:00:00,2020.07.20 20:00:00,7200.0,0 days 02:00:00,0.71484,81.0,64.0,7.0,0.65234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859047.505871033,1672990.8365790711,POINT (16.084006 37.94366299214671)
131,132,2020.07.21 00:00:00,2020.07.20 22:00:00,7200.0,0 days 02:00:00,0.52734,20.0,198.0,9.0,0.38672,0.12891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859025.610121847,1672970.2046663298,POINT (16.08374259931384 37.94349219244241)
132,133,2020.07.21 02:00:00,2020.07.21 00:00:00,7200.0,0 days 02:00:00,0.41016,33.0,83.0,5.0,0.38672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859079.918096114,1672818.7260692734,POINT (16.08423253725466 37.94208325352851)
133,134,2020.07.21 04:00:00,2020.07.21 02:00:00,7200.0,0 days 02:00:00,0.97266,25.0,284.0,11.0,0.49609,0.16016,0.30859,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859342.620948489,1672473.821780295,POINT (16.08691499999999 37.93877499214424)
134,135,2020.07.21 06:00:00,2020.07.21 04:00:00,7200.0,0 days 02:00:00,0.96484,12.0,565.0,13.0,0.03516,0.03516,0.88672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859348.000730306,1672408.564235175,POINT (16.086923 37.93818099214392)
135,136,2020.07.21 08:00:00,2020.07.21 06:00:00,7200.0,0 days 02:00:00,0.96484,4.0,1530.0,13.0,0.01172,0.02734,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859340.23096069,1672439.0187943932,POINT (16.08686 37.93846199214405)
136,137,2020.07.21 10:00:00,2020.07.21 08:00:00,7200.0,0 days 02:00:00,0.94922,5.0,1229.0,13.0,0.01953,0.01953,0.91016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859403.104730932,1672458.1848987334,POINT (16.08758399999999 37.93858999214414)
137,138,2020.07.21 12:00:00,2020.07.21 10:00:00,7200.0,0 days 02:00:00,0.93359,10.0,792.0,15.0,0.04297,0.02734,0.86328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859500.511454369,1672546.5653125397,POINT (16.088753 37.93931899214452)
138,139,2020.07.21 14:00:00,2020.07.21 12:00:00,7200.0,0 days 02:00:00,0.94922,48.0,152.0,15.0,0.30078,0.15234,0.45703,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,40.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860068.276961183,1673809.9589835824,POINT (16.09617183145378 37.95033407132701)
139,140,2020.07.21 16:00:00,2020.07.21 14:00:00,7200.0,0 days 02:00:00,0.97266,54.0,131.0,13.0,0.30078,0.61328,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,46.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860454.354470972,1674282.3726110274,POINT (16.10090533365123 37.95432715891049)
140,141,2020.07.21 18:00:00,2020.07.21 16:00:00,7200.0,0 days 02:00:00,0.98047,43.0,159.0,9.0,0.29297,0.66016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860437.220782841,1674344.7756774572,POINT (16.10076266698456 37.95490382557741)
141,142,2020.07.21 20:00:00,2020.07.21 18:00:00,7200.0,0 days 02:00:00,0.87109,41.0,160.0,9.0,0.40234,0.44922,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859820.69736412,1674141.4113815094,POINT (16.093649 37.95350999215164)
142,143,2020.07.21 22:00:00,2020.07.21 20:00:00,7200.0,0 days 02:00:00,0.09766,9.0,72.0,5.0,0.08984,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859715.1056875875,1673994.2574669255,POINT (16.09233997745198 37.95225550000787)
143,144,2020.07.22 00:00:00,2020.07.21 22:00:00,7200.0,0 days 02:00:00,0.44922,39.0,82.0,5.0,0.43359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859347.384566343,1673608.5707588717,POINT (16.087884 37.94903299214943)
144,145,2020.07.22 02:00:00,2020.07.22 00:00:00,7200.0,0 days 02:00:00,0.55078,39.0,104.0,3.0,0.52734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859437.326514161,1673374.6669661012,POINT (16.088709 37.94685299214829)
145,146,2020.07.22 04:00:00,2020.07.22 02:00:00,7200.0,0 days 02:00:00,0.98047,43.0,139.0,9.0,0.75391,0.19922,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859690.911190149,1673352.9240726104,POINT (16.09154950488344 37.94647350316041)
146,147,2020.07.22 06:00:00,2020.07.22 04:00:00,7200.0,0 days 02:00:00,0.96484,16.0,474.0,9.0,0.05078,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859788.047913992,1673357.5201129974,POINT (16.092648 37.94644499214813)
147,148,2020.07.22 08:00:00,2020.07.22 06:00:00,7200.0,0 days 02:00:00,0.91016,32.0,204.0,11.0,0.12891,0.76172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860099.217038016,1673786.9854271244,POINT (16.09650199999999 37.95010399214998)
148,149,2020.07.22 10:00:00,2020.07.22 08:00:00,7200.0,0 days 02:00:00,0.93359,7.0,1108.0,9.0,0.03516,0.88672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860415.097985024,1674105.707189249,POINT (16.10032 37.95275799215128)
149,150,2020.07.22 12:00:00,2020.07.22 10:00:00,7200.0,0 days 02:00:00,0.94922,4.0,1659.0,13.0,0.01953,0.42578,0.50391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860544.307506587,1674232.5888900268,POINT (16.101879 37.95381199215179)
150,151,2020.07.22 14:00:00,2020.07.22 12:00:00,7200.0,0 days 02:00:00,0.94922,8.0,860.0,13.0,0.04297,0.25391,0.64453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860508.248141489,1674423.5670435263,POINT (16.101627 37.9555649921527)
151,152,2020.07.22 16:00:00,2020.07.22 14:00:00,7200.0,0 days 02:00:00,0.96484,15.0,415.0,11.0,0.07422,0.87891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860415.553305175,1674211.9069536678,POINT (16.10041099913439 37.95371799235604)
152,153,2020.07.22 18:00:00,2020.07.22 16:00:00,7200.0,0 days 02:00:00,0.96484,35.0,223.0,11.0,0.19141,0.74609,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860004.831248172,1673842.4849534584,POINT (16.09548300000001 37.95067399215021)
153,154,2020.07.22 20:00:00,2020.07.22 18:00:00,7200.0,0 days 02:00:00,0.77734,79.0,71.0,5.0,0.73047,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859012.693151374,1673008.6317845979,POINT (16.083628 37.94384899214679)
